election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,validated_votes,votes_disq,candidateID,candidate_name,candidate_party,candidate_votes,candidate_share,candidate_rank,outcome
2018-01-09,By-Election,Contested,PP-20,Chakwal-I,Punjab,Provincial,279530.0,139308.0,1829.0,YEEAtc5EJa,Sultan Haider Ali Khan,Pakistan Muslim League (Nawaz),75934.0,0.545079967,1.0,Win
2018-01-09,By-Election,Contested,PP-20,Chakwal-I,Punjab,Provincial,279530.0,139308.0,1829.0,2zM2r6OsrZ,Tariq Mehmood Afzal,Pakistan Tehreek-e-Insaf,46025.0,0.330383036,2.0,Loss
2018-01-09,By-Election,Contested,PP-20,Chakwal-I,Punjab,Provincial,279530.0,139308.0,1829.0,wHVvQkb3So,Chaudhary Nasir Abbas,Tehreek-e-Labbaik Pakistan,16576.0,0.118988141,3.0,Loss
2018-01-09,By-Election,Contested,PP-20,Chakwal-I,Punjab,Provincial,279530.0,139308.0,1829.0,kwpK9Ferf2,Muhammad Tufail,Independents,610.0,0.004378787,4.0,Loss
2018-01-09,By-Election,Contested,PP-20,Chakwal-I,Punjab,Provincial,279530.0,139308.0,1829.0,tAy4c9qoOV,Imran Qaisar Abbas,Awami National Party,163.0,0.001170069,5.0,Loss
2018-02-12,By-Election,Contested,NA-154,Lodhran-I,Punjab,National,431002.0,221266.0,3305.0,rQnl6UTGLw,Muhammad Iqbal Shah,Pakistan Muslim League (Nawaz),113827.0,0.514435114,1.0,Win
2018-02-12,By-Election,Contested,NA-154,Lodhran-I,Punjab,National,431002.0,221266.0,3305.0,J2qDmqGwh1,Ali Khan Tareen,Pakistan Tehreek-e-Insaf,87571.0,0.395772509,2.0,Loss
2018-02-12,By-Election,Contested,NA-154,Lodhran-I,Punjab,National,431002.0,221266.0,3305.0,ZabSkmcvTS,Malik Azhar Ahmed Sundela,Independents,11494.0,0.051946526,3.0,Loss
2018-02-12,By-Election,Contested,NA-154,Lodhran-I,Punjab,National,431002.0,221266.0,3305.0,Gkcxi4NgFp,Mirza Muhammad Ali Baig,Pakistan Peoples Party Parliamentarians,3762.0,0.01700216,4.0,Loss
2018-02-12,By-Election,Contested,NA-154,Lodhran-I,Punjab,National,431002.0,221266.0,3305.0,3Su0IhipKA,Mian Sajid,Independents,1637.0,0.007398335,5.0,Loss
2018-02-12,By-Election,Contested,NA-154,Lodhran-I,Punjab,National,431002.0,221266.0,3305.0,nnA1WNXoAy,Abdul Majeed,Independents,1308.0,0.005911437,6.0,Loss
2018-02-12,By-Election,Contested,NA-154,Lodhran-I,Punjab,National,431002.0,221266.0,3305.0,KCEVXRU9ur,Muhammad Siddique,Independents,906.0,0.004094619,7.0,Loss
2018-02-12,By-Election,Contested,NA-154,Lodhran-I,Punjab,National,431002.0,221266.0,3305.0,eyTEH59lXU,Fida Hussain,Independents,469.0,0.002119621,8.0,Loss
2018-02-12,By-Election,Contested,NA-154,Lodhran-I,Punjab,National,431002.0,221266.0,3305.0,NzKeGEXvEi,Nafees Ahmed Murad,Independents,171.0,0.000772825,9.0,Loss
2018-02-12,By-Election,Contested,NA-154,Lodhran-I,Punjab,National,431002.0,221266.0,3305.0,y95PRYjmXr,Ausaf Ali,Independents,121.0,0.000546853,10.0,Loss
2018-03-04,By-Election,Contested,PP-30,Sargodha-Iii,Punjab,Provincial,173919.0,67039.0,684.0,6UGTrQAlCM,Yasir Zafar Sindhu,Independents,43113.0,0.643103268,1.0,Win
2018-03-04,By-Election,Contested,PP-30,Sargodha-Iii,Punjab,Provincial,173919.0,67039.0,684.0,UOUMod5Jnk,Sajid Mehmood,Pakistan Tehreek-e-Insaf,23397.0,0.349005803,2.0,Loss
2018-03-04,By-Election,Contested,PP-30,Sargodha-Iii,Punjab,Provincial,173919.0,67039.0,684.0,ztYIlrdefZ,Asim Iqbal,Independents,290.0,0.00432584,3.0,Loss
2018-03-04,By-Election,Contested,PP-30,Sargodha-Iii,Punjab,Provincial,173919.0,67039.0,684.0,j33pJoPSHX,Rao Waqas Ahmed,Independents,239.0,0.003565089,4.0,Loss
2018-03-05,By-Election,Contested,PS-7,Ghotki-Iii,Sindh,Provincial,179843.0,87390.0,2556.0,JTiVCUemCr,Abdul Bari Patafi,Pakistan Peoples Party Parliamentarians,48390.0,0.553724682,1.0,Win
2018-03-05,By-Election,Contested,PS-7,Ghotki-Iii,Sindh,Provincial,179843.0,87390.0,2556.0,Qgmyj8UTce,Mian Abdul Malik,Pakistan Muslim League (Functional),37228.0,0.425998398,2.0,Loss
2018-03-05,By-Election,Contested,PS-7,Ghotki-Iii,Sindh,Provincial,179843.0,87390.0,2556.0,ndCkLScMue,Zulfiqar Ali Shah,Independents,1119.0,0.012804669,3.0,Loss
2018-03-05,By-Election,Contested,PS-7,Ghotki-Iii,Sindh,Provincial,179843.0,87390.0,2556.0,itUfc82heE,Shamas-Ud-Din,Independents,390.0,0.004462753,4.0,Loss
2018-03-05,By-Election,Contested,PS-7,Ghotki-Iii,Sindh,Provincial,179843.0,87390.0,2556.0,KaWjpcUhfm,Abdul Rab Patafi,Independents,174.0,0.001991074,5.0,Loss
2018-03-05,By-Election,Contested,PS-7,Ghotki-Iii,Sindh,Provincial,179843.0,87390.0,2556.0,UmVL10oePA,Adam Ali Sher,Independents,56.0,0.000640806,6.0,Loss
2018-03-05,By-Election,Contested,PS-7,Ghotki-Iii,Sindh,Provincial,179843.0,87390.0,2556.0,erLznczYTP,Asad Tariq,Independents,33.0,0.000377618,7.0,Loss
