election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit
2013-05-11,General Election,Contested,NA-46,Tribal Area 11,Islamabad and FATA,National,,16999.0,,142.0,0.008353433,16857.0,556.0,0.03298333,4135.0,0.245298689,Independents,Nasir Khan,3579.0,0.212315359,Pakistan Tehreek-e-Insaf,Muhammad Iqbal Khan,3342.0,0.198255917,Independents,Hamidullah Jan,5801.0,0.344130035,5.797735601,0.933780386,45,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-47,Tribal Area 12,Islamabad and FATA,National,121265.0,48596.0,0.400742176,457.0,0.009404066,48139.0,1088.0,0.022601217,11328.0,0.235318557,Pakistan Tehreek-e-Insaf,Qaisar Jamal,10240.0,0.212717339,Jamiat Ulema-e Islam (Fazl),Mufti Abdul Shakoor,5028.0,0.104447537,Independents,Sher Azam Khan,21543.0,0.447516567,7.258906487,0.491015625,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-48,Islamabad 1,Islamabad and FATA,National,292142.0,174231.0,0.596391481,1042.0,0.005980566,173189.0,21673.0,0.125140742,73878.0,0.426574436,Pakistan Tehreek-e-Insaf,Makhdom Javed Hashmi,52205.0,0.301433694,Pakistan Muslim League (Nawaz),Anjum Aqeel Khan,25048.0,0.144628123,Jamaat-e-Islami,Mian Muhammad Alsam,22058.0,0.127363747,3.360027718,0.479800785,166,Delimitation 2002-2013
2013-08-22,By-Election,Contested,NA-48,Islamabad-I,Islamabad and FATA,National,293525.0,94257.0,0.321120859,8.0,8.48743329407895e-05,94249.0,6887.0,0.073072393,48073.0,0.510063767,Pakistan Tehreek-e-Insaf,Asad Umar,41186.0,0.436991374,Pakistan Muslim League (Nawaz),Chaudhary Muhammad Ashraf Gujjar,3943.0,0.041835988,Pakistan Peoples Party Parliamentarians,Faisal Sakhi Butt,1047.0,0.011108871,2.208047731,0.095736415,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-49,Islamabad 2,Islamabad and FATA,National,334241.0,215770.0,0.645552161,1406.0,0.006516198,214364.0,36723.0,0.171311414,94106.0,0.439000952,Pakistan Muslim League (Nawaz),Dr. Tariq Fazal Chudhary,57383.0,0.267689537,Pakistan Tehreek-e-Insaf,Chudhary Ilyas Meharban,44984.0,0.209848669,Pakistan Peoples Party Parliamentarians,Mustafa Nawaz Khokhar,17891.0,0.083460842,3.217581394,0.783925553,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-5,Nowshera 1,Khyber Paktunkhwa (NWFP),National,320675.0,160673.0,0.501046231,4521.0,0.028137895,156152.0,48618.0,0.311350479,70053.0,0.448620575,Pakistan Tehreek-e-Insaf,Pervez Khattak,21435.0,0.137270096,Awami National Party,Muhammad Daud Khattak,19869.0,0.127241406,Jamaat-e-Islami,Asif Luqman Qazi,44795.0,0.286867924,3.911329008,0.926941917,166,Delimitation 2002-2013
2013-08-22,By-Election,Contested,NA-5,Nowshera-I,Khyber Paktunkhwa (NWFP),National,320675.0,78567.0,0.245005067,0.0,0.0,78567.0,20474.0,0.26059287,48043.0,0.611490829,Pakistan Tehreek-e-Insaf,Imran Khattak,27569.0,0.35089796,Awami National Party,Muhammad Daud Khan Khattak,2632.0,0.03350007,Independents,Sajid Khan Gammaryani,323.0,0.004111141,2.007289426,0.095469549,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-50,Rawalpindi 1,Punjab,National,442458.0,254363.0,0.574886204,7316.0,0.028762045,247047.0,87229.0,0.35308666,134439.0,0.5441839,Pakistan Muslim League (Nawaz),Shahid Khaqan Abbasi,47210.0,0.191097241,Pakistan Tehreek-e-Insaf,Sadaqat Ali Abbasi,45203.0,0.18297328,Pakistan Peoples Party Parliamentarians,Ghulam Murtaza Satti,20195.0,0.081745579,2.717278506,0.95748782,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-51,Rawalpindi 2,Punjab,National,452466.0,245342.0,0.542233008,5815.0,0.023701608,239527.0,53921.0,0.225114496,121067.0,0.505441975,Pakistan Muslim League (Nawaz),Raja Muhammad Javed Ikhlas,67146.0,0.280327479,Pakistan Peoples Party Parliamentarians,Raja Parvaiz Ashraf,39842.0,0.166336154,Pakistan Tehreek-e-Insaf,Farhat Faheem Bhatti,11472.0,0.047894392,2.762277976,0.593363715,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-52,Rawalpindi 3,Punjab,National,455186.0,260157.0,0.571539986,4329.0,0.016639952,255828.0,63374.0,0.247721125,133143.0,0.520439514,Pakistan Muslim League (Nawaz),Ch Nisar Ali Khan,69769.0,0.272718389,Pakistan Tehreek-e-Insaf,Lt Col (Ret) Ajmal Sabir Raja,43866.0,0.171466767,Pakistan Muslim League (Qaid-e-Azam),Muhammad Basharat Raja,9050.0,0.03537533,2.667684119,0.628731958,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-53,Rawalpindi 4,Punjab,National,382115.0,237097.0,0.620485979,0.0,0.0,237097.0,8163.0,0.034428947,110593.0,0.466446222,Pakistan Tehreek-e-Insaf,Ghulam Sarwar Khan,102430.0,0.432017276,Pakistan Muslim League (Nawaz),Chaudhary Nisar Ali Khan,14870.0,0.062716947,Pakistan Peoples Party Parliamentarians,Syed Intikhab Hussain Shah,9204.0,0.038819555,2.448075654,0.145172313,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-54,Rawalpindi 5,Punjab,National,300816.0,166850.0,0.554657997,1801.0,0.010794126,165049.0,7649.0,0.046343813,76336.0,0.462505074,Pakistan Muslim League (Nawaz),Malik Ibrar Ahmed,68687.0,0.416161261,Pakistan Tehreek-e-Insaf,Hina Manzoor,13185.0,0.079885367,Pakistan Peoples Party Parliamentarians,Zumurrad Khan,6841.0,0.041448297,2.53884263,0.191957721,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-55,Rawalpindi 6,Punjab,National,324022.0,179865.0,0.555101197,2524.0,0.014032747,177341.0,13321.0,0.075115174,88627.0,0.49975471,Awami Muslim League Pakistan,Sheikh Rashid Ahmed,75306.0,0.424639536,Pakistan Muslim League (Nawaz),Malik Shakeel Ahmed Awan,6216.0,0.035051116,Pakistan Peoples Party Parliamentarians,Ch Iftikhar Ahmed,7192.0,0.040554638,2.317240571,0.082543224,Other Parties,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-56,Rawalpindi 7,Punjab,National,288423.0,161842.0,0.561127233,1479.0,0.009138543,160363.0,13356.0,0.083286045,80577.0,0.50246628,Pakistan Tehreek-e-Insaf,Imran Khan,67221.0,0.419180235,Pakistan Muslim League (Nawaz),Muhammad Hanif Abbasi,6463.0,0.040302314,Jamaat-e-Islami,Raza Ahmed Shah,6102.0,0.038051171,2.322946013,0.09614555,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-57,Attock 1,Punjab,National,353751.0,187589.0,0.530285427,5464.0,0.029127507,182125.0,3913.0,0.021485244,59920.0,0.329004804,Pakistan Muslim League (Nawaz),Sheikh Aftab Ahmed,56007.0,0.307519561,Pakistan Tehreek-e-Insaf,Malik Ameen Aslam Khan,51439.0,0.282437886,Independents,Maj Ret Tahir Sadik,14759.0,0.081037749,3.520017581,0.918438767,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-58,Attock 2,Punjab,National,359058.0,227948.0,0.63485008,7137.0,0.031309772,220811.0,10718.0,0.048539248,85244.0,0.386049608,Pakistan Muslim League (Nawaz),Malik Ihtebar Khan,74526.0,0.33751036,Pakistan Tehreek-e-Insaf,Malik Sohail Khan,59067.0,0.26750026,Independents,Tahir Saddiq,1974.0,0.008939772,2.989111851,0.792569036,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-59,Attock 3,Punjab,National,309334.0,198841.0,0.642803572,7137.0,0.035893,191704.0,465.0,0.002425614,60284.0,0.314463965,Independents,Muhammad Zain Ellahi,59819.0,0.312038351,Pakistan Muslim League (Nawaz),Asif Ali Malik,33721.0,0.17590139,Pakistan Tehreek-e-Insaf,Sardar Muhammad Ali Khan,37880.0,0.197596294,3.921891521,0.563717214,45,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-6,Nowshera 2,Khyber Paktunkhwa (NWFP),National,299273.0,141338.0,0.472271137,5025.0,0.035553071,136313.0,19729.0,0.144733078,54266.0,0.398098494,Pakistan Tehreek-e-Insaf,Siraj Muhammad Khan,34537.0,0.253365416,Pakistan Muslim League (Nawaz),Syed Zulfiqar Ali Shah,20316.0,0.149039343,Awami National Party,Masood Abbas,27194.0,0.199496746,3.928661032,0.588238701,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-60,Chakwal 1,Punjab,National,486070.0,304554.0,0.626564075,9559.0,0.03138688,294995.0,29994.0,0.1016763,130821.0,0.443468533,Pakistan Muslim League (Nawaz),Major Rtd Tahir Iqbal,100827.0,0.341792234,Independents,Sardar Ghulam Abbas,48076.0,0.162972254,Pakistan Tehreek-e-Insaf,Raja Yassir Humayun Sarfraz,15271.0,0.051766979,2.927987365,0.476816726,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-61,Chakwal 2,Punjab,National,443677.0,275247.0,0.620376986,9752.0,0.035429996,265495.0,14909.0,0.056155483,114282.0,0.430448784,Pakistan Muslim League (Nawaz),Sardar Mumtaz Khan,99373.0,0.374293301,Pakistan Muslim League (Qaid-e-Azam),Ch Parvez Elahi,45892.0,0.172854479,Pakistan Tehreek-e-Insaf,Sardar Mansoor Hayat Tamman,5948.0,0.022403435,2.813450932,0.461815584,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-62,Jhelum 1,Punjab,National,389451.0,222410.0,0.571085965,6580.0,0.029585001,215830.0,39350.0,0.182319418,102230.0,0.473659825,Pakistan Muslim League (Nawaz),Chaudhry Khadim Hussain,62880.0,0.291340407,Pakistan Tehreek-e-Insaf,Choudhry Muhammad Saqlain,36842.0,0.170699161,Pakistan Muslim League (Qaid-e-Azam),Choudhry Farrukh Altaf,13878.0,0.064300607,2.941408065,0.585909669,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-63,Jhelum 2,Punjab,National,386957.0,208754.0,0.539475962,5273.0,0.025259396,203481.0,73208.0,0.359778063,116013.0,0.570141684,Pakistan Muslim League (Nawaz),Malik Iqbal Mehdi Khan,42805.0,0.210363621,Pakistan Tehreek-e-Insaf,Mirza Saeed Mehmood Baig,34072.0,0.167445609,Pakistan Muslim League (Qaid-e-Azam),Fawad Ahmad,10591.0,0.052049086,2.511232196,0.795981778,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-64,Sargodha 1,Punjab,National,415491.0,247865.0,0.596559252,9045.0,0.036491639,238820.0,84478.0,0.353730843,151690.0,0.635164559,Pakistan Muslim League (Nawaz),Pir Muhammad Amin Ul Hasnat Shah,67212.0,0.281433716,Pakistan Peoples Party Parliamentarians,Nadeem Afzal Gondal,11813.0,0.049464031,Pakistan Tehreek-e-Insaf,Waseem Abbas,8105.0,0.033937694,2.060032143,0.175757305,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-65,Sargodha 2,Punjab,National,323341.0,196657.0,0.608203104,6947.0,0.035325465,189710.0,42313.0,0.22304043,102871.0,0.542253967,Pakistan Muslim League (Nawaz),Mohsin Shah Nawaz Ranjha,60558.0,0.319213536,Pakistan Muslim League (Qaid-e-Azam),Ghias Ahmad Mela,10395.0,0.05479416,Independents,Madiha Mazhar Ali Ranjha,15886.0,0.083738337,2.485049835,0.171653621,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-66,Sargodha 3,Punjab,National,384131.0,215237.0,0.560321869,3065.0,0.014240117,212172.0,96789.0,0.456181777,133085.0,0.627250533,Pakistan Muslim League (Nawaz),Chudhary Hamid Hameed,36296.0,0.171068756,Pakistan Tehreek-e-Insaf,Barrister Abdullah Mumtaz Kahloon,29624.0,0.13962257,Pakistan Peoples Party Parliamentarians,Tasneem Ahmed Qureshi,13167.0,0.062058142,2.250855346,0.816178091,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-67,Sargodha 4,Punjab,National,365609.0,231001.0,0.631825256,8161.0,0.035328851,222840.0,11771.0,0.052822653,109132.0,0.489732544,Pakistan Muslim League (Nawaz),Dr Zulfiqar Ali Bhatti,97361.0,0.436909891,Pakistan Muslim League (Qaid-e-Azam),Ch Anwar Ali Cheema,7011.0,0.031462036,Pakistan Tehreek-e-Insaf,Sardar Ahsan Raza Advocate,9336.0,0.04189553,2.313768516,0.072010353,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-68,Sargodha 5,Punjab,National,373233.0,230311.0,0.617070302,7280.0,0.031609432,223031.0,95244.0,0.427043774,140828.0,0.631427918,Pakistan Muslim League (Nawaz),Muhammad Nawaz Sharif,45584.0,0.204384144,Pakistan Tehreek-e-Insaf,Noor Hayat Kalyar,21418.0,0.096031493,Pakistan Peoples Party Parliamentarians,Syed Nusrat Ali Shah,15201.0,0.068156445,2.217876328,0.469857845,141,Delimitation 2002-2013
2013-08-22,By-Election,Contested,NA-68,Sargodha-V,Punjab,National,373232.0,160518.0,0.430075663,4847.0,0.03019599,155671.0,25416.0,0.163267404,67888.0,0.436099209,Pakistan Muslim League (Nawaz),Sardar Muhammad Shafqat Hayat Khan,42472.0,0.272831806,Independents,Javaid Hasnain Shah,40169.0,0.258037785,Pakistan Tehreek-e-Insaf,Malik Nazir Ahmed Sobhi,5142.0,0.0330312,3.015413918,0.945776041,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-69,Khushab 1,Punjab,National,336551.0,209275.0,0.621822547,7816.0,0.037347987,201459.0,38862.0,0.192902774,119193.0,0.591648921,Pakistan Muslim League (Nawaz),Sumaira Malik,80331.0,0.398746147,Pakistan Tehreek-e-Insaf,Umar Aslam Khan,1307.0,0.006487672,All Pakistan Muslim League,Alhaj Malik Zaffar Iqbal Khan,628.0,0.00311726,1.96425549,0.016270182,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-7,Charsadda 1,Khyber Paktunkhwa (NWFP),National,376144.0,174283.0,0.463341167,5113.0,0.029337342,169170.0,13356.0,0.078950168,53610.0,0.31690016,Jamiat Ulema-e Islam (Fazl),Maulana Muhammad Gohar Shah,40254.0,0.237949991,Pakistan Tehreek-e-Insaf,Fazal Muhammad Khan,38264.0,0.226186676,Awami National Party,Aasfandyar Wali Khan,37042.0,0.218963173,4.378025325,0.950563919,61,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-70,Khushab 2,Punjab,National,343920.0,216978.0,0.63089672,6836.0,0.031505498,210142.0,29709.0,0.141375832,94594.0,0.450143236,Pakistan Muslim League (Nawaz),Malik Shakir Bashir Awan,64885.0,0.308767405,Independents,Sardar Shujja Muhammad Khan,38099.0,0.181301215,Pakistan Tehreek-e-Insaf,Gul Asghar Khan,12564.0,0.059788143,3.00763217,0.587177314,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-71,Mianwali 1,Punjab,National,386930.0,224382.0,0.579903342,7988.0,0.035600004,216394.0,59851.0,0.276583454,133224.0,0.615654778,Pakistan Tehreek-e-Insaf,Imran Khan,73373.0,0.339071324,Pakistan Muslim League (Nawaz),Obaid Ullah Khan Shadi Khel,4926.0,0.022764032,Independents,Muhammad Sardar Bahadur Babar Khan Of Swans,4871.0,0.022509866,2.021740492,0.067136413,166,Delimitation 2002-2013
2013-08-22,By-Election,Contested,NA-71,Mianwali-I,Punjab,National,386794.0,177764.0,0.459583137,3524.0,0.019824036,174240.0,18526.0,0.10632461,95210.0,0.546430211,Pakistan Muslim League (Nawaz),Obaid Ullah Shadi Khel,76684.0,0.440105601,Pakistan Tehreek-e-Insaf,Malik Waheed Khan,693.0,0.003977273,Independents,Muhammad Sardar Bahadur Babar Khan Of Sawans,1653.0,0.009486915,2.03119959,0.009037087,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-72,Mianwali 2,Punjab,National,371374.0,239060.0,0.643717654,8483.0,0.035484816,230577.0,59716.0,0.258985068,126088.0,0.546836848,Pakistan Tehreek-e-Insaf,Amjid Ali Khan,66372.0,0.287851781,Pakistan Muslim League (Nawaz),Humair Hayat Khan Rokhari,27124.0,0.117635324,Independents,Malik Sajjad Bhachar,10993.0,0.047676047,2.518173677,0.408666305,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-73,Bhakkar 1,Punjab,National,336765.0,230435.0,0.684260538,13256.0,0.057525983,217179.0,6620.0,0.030481768,97688.0,0.449804079,Pakistan Muslim League (Nawaz),Abdul Majeed Khan,91068.0,0.41932231,Independents,Muhammad Sana Ullah Khan Masti Khail,10344.0,0.047628914,Majlis-e-Wahdat-e-Muslimeen Pakistan,Ehsan Ullah Khan Baluch,18079.0,0.083244697,2.622188686,0.113585453,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-74,Bhakkar 2,Punjab,National,375159.0,258679.0,0.689518311,12216.0,0.047224552,246463.0,22950.0,0.093117425,118196.0,0.479568941,Independents,Dr Muhammad Afzal Khan Dhandia,95246.0,0.386451516,Independents,Ahmad Nawaz Khan,13489.0,0.054730325,Pakistan Peoples Party Parliamentarians,Hasnain Ijaz Khan Shahani,19532.0,0.079249218,2.602380018,0.141622745,45,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-75,Faisalabad 1,Punjab,National,321768.0,198540.0,0.617028418,3841.0,0.019346227,194699.0,81169.0,0.416894797,130300.0,0.669238157,Pakistan Muslim League (Nawaz),Ghulam Rasool Sahi,49131.0,0.252343361,Pakistan Tehreek-e-Insaf,Fawad Ahmad Cheema,9916.0,0.050929897,Pakistan Peoples Party Parliamentarians,Tariq Mahmood Bajwa,5352.0,0.027488585,1.944503238,0.201827767,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-76,Faisalabad 2,Punjab,National,329266.0,191516.0,0.581645235,6346.0,0.033135613,185170.0,66047.0,0.356683048,101797.0,0.549748879,Pakistan Muslim League (Nawaz),Muhammad Tallal Choudhary,35750.0,0.193065831,Pakistan Peoples Party Parliamentarians,Malik Nawab Sher Waseer,17758.0,0.095901064,Pakistan Tehreek-e-Insaf,Muhammad Waqar Wasi Chaudhary,29865.0,0.161284225,2.804637339,0.496727273,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-77,Faisalabad 3,Punjab,National,294667.0,181111.0,0.614629395,5667.0,0.031290203,175444.0,39377.0,0.224441987,98057.0,0.558907686,Pakistan Muslim League (Nawaz),Muhammad Asim Nazeer,58680.0,0.334465698,Pakistan Muslim League (Qaid-e-Azam),Zaheer Ud Din,10444.0,0.059528967,Pakistan Tehreek-e-Insaf,Rai Naeem Asad Kharal,8263.0,0.047097649,2.33592408,0.177982277,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-78,Faisalabad 4,Punjab,National,301973.0,189496.0,0.627526302,12488.0,0.065901127,177008.0,42238.0,0.238621983,88162.0,0.498067884,Pakistan Muslim League (Nawaz),Rajab Ali Khan Baloch,45924.0,0.259445901,Independents,Muhammad Safdar Shakir,23274.0,0.131485583,Pakistan Peoples Party Parliamentarians,Shahadat Ali Khan Baloch,19648.0,0.111000633,2.963752157,0.506793833,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-79,Faisalabad 5,Punjab,National,335868.0,199883.0,0.59512368,7322.0,0.036631429,192561.0,96096.0,0.499041862,118516.0,0.6154725,Pakistan Muslim League (Nawaz),Choudhry Muhammad Shahbaz Babar,22420.0,0.116430638,Pakistan Tehreek-e-Insaf,Khalid Abdullah Ghazi,21716.0,0.112774653,Pakistan Peoples Party Parliamentarians,Rana Muhammad Farooq Saeed Khan,29909.0,0.15532221,2.439717831,0.968599465,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-8,Charsadda 2,Khyber Paktunkhwa (NWFP),National,327423.0,143766.0,0.439083388,4625.0,0.032170332,139141.0,3208.0,0.023055749,37044.0,0.266233533,Qaumi Watan Party,Aftab Ahmad Khan Sherpao,33836.0,0.243177784,Jamiat Ulema-e Islam (Fazl),Musammir Shah,30089.0,0.216248266,Pakistan Tehreek-e-Insaf,Jehanzeb Khan Dhakki,38172.0,0.274340417,5.062621339,0.88925996,Other Parties,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-80,Faisalabad 6,Punjab,National,343277.0,205854.0,0.59967315,7743.0,0.037614037,198111.0,41612.0,0.210043864,96039.0,0.484773687,Pakistan Muslim League (Nawaz),Mian Muhammad Farooq,54427.0,0.274729823,Pakistan Muslim League (Qaid-e-Azam),Rana Asif Touseef,25015.0,0.126267597,Pakistan Tehreek-e-Insaf,Mian Muhammad Naeem,22630.0,0.114228892,3.014977653,0.459606445,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-81,Faisalabad 7,Punjab,National,344031.0,212395.0,0.61737169,5824.0,0.027420608,206571.0,81878.0,0.396367351,122041.0,0.590794448,Pakistan Muslim League (Nawaz),Nisar Ahmad,40163.0,0.194427098,Pakistan Peoples Party Parliamentarians,Saeed Iqbal,28578.0,0.138344685,Pakistan Tehreek-e-Insaf,Jahanzaib Imtiaz Gill,15789.0,0.076433769,2.450765434,0.711550432,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-82,Faisalabad 8,Punjab,National,343634.0,202973.0,0.590666232,2805.0,0.013819572,200168.0,89976.0,0.449502418,126349.0,0.63121478,Pakistan Muslim League (Nawaz),Rana Muhammad Afzal Khan,36373.0,0.181712362,Pakistan Tehreek-e-Insaf,Nisar Akbar Khan,27632.0,0.138044043,Sunni Ittehad Council,Sahibzada Muhammad Hamid Raza,9814.0,0.049028816,2.218161922,0.759684381,141,Delimitation 2002-2013
2013-08-22,By-Election,Contested,NA-83,Faisalabad-Ix,Punjab,National,368372.0,94561.0,0.256699749,0.0,0.0,94561.0,10241.0,0.108300462,47107.0,0.498165206,Pakistan Muslim League (Nawaz),Mian Abdul Manan,36866.0,0.389864743,Pakistan Tehreek-e-Insaf,Faiz Ullah Kamoka,9942.0,0.105138482,Pakistan Peoples Party Parliamentarians,Mumtaz Ali Cheema,646.0,0.006831569,2.431744256,0.269679379,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-84,Faisalabad 10,Punjab,National,308900.0,184863.0,0.598455811,4509.0,0.024391036,180354.0,60840.0,0.337336571,103176.0,0.572074919,Pakistan Muslim League (Nawaz),Abid Ali,42336.0,0.234738348,Pakistan Tehreek-e-Insaf,Farrukh Habib,21343.0,0.118339488,Pakistan Peoples Party Parliamentarians,Malik Asghar Ali Qaisar,13499.0,0.074847245,2.511546413,0.504133598,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-85,Faisalabad 11,Punjab,National,331974.0,200354.0,0.603523167,2496.0,0.012457949,197858.0,69376.0,0.350635304,124591.0,0.629699077,Pakistan Muslim League (Nawaz),Haji Muhammad Akram Ansari,55215.0,0.279063773,Pakistan Tehreek-e-Insaf,Brigadier Mumtaz Iqbal Kahlon,11174.0,0.056474846,Pakistan Peoples Party Parliamentarians,Malik Sardar Muhammad Tralay Wala,6878.0,0.034762304,2.092828435,0.202372544,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-86,Jhang 1,Punjab,National,289317.0,183946.0,0.635793956,5827.0,0.031677775,178119.0,31254.0,0.175466963,77512.0,0.435169746,Pakistan Muslim League (Nawaz),Qaiser Ahmad Sheikh,46258.0,0.259702783,Pakistan Peoples Party Parliamentarians,Zulfiqar Ali Shah,24998.0,0.140344377,Pakistan Tehreek-e-Insaf,Syed Inayat Ali Shah,29351.0,0.164783094,3.462479064,0.540403822,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-87,Jhang 2,Punjab,National,367617.0,215478.0,0.586148083,8488.0,0.039391492,206990.0,13110.0,0.063336393,93651.0,0.452442147,Pakistan Muslim League (Nawaz),Ghulam Muhammad Lali,80541.0,0.389105754,Independents,Makhdoom Syed Faisal Saleh Hayat,17220.0,0.083192425,Pakistan Peoples Party Parliamentarians,Syed Abid Hussain Imam,15578.0,0.075259674,2.732104278,0.213804149,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-88,Jhang 3,Punjab,National,277976.0,179393.0,0.645354275,7309.0,0.04074295,172084.0,18152.0,0.105483369,87002.0,0.505578671,Pakistan Muslim League (Nawaz),Ghulam Bibi Bharwana,68850.0,0.400095302,Independents,Makhdoom Zada Syed Asad Hayat,6784.0,0.039422608,Pakistan Peoples Party Parliamentarians,Khawaja Atta Ullah Khan Tonsa Sharif,9448.0,0.054903419,2.392660957,0.098533043,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-89,Jhang 4,Punjab,National,290555.0,171408.0,0.589933059,4441.0,0.025908942,166967.0,2726.0,0.01632658,74324.0,0.445141854,Pakistan Muslim League (Nawaz),Sheikh Muhammad Akram,71598.0,0.428815275,Jamiat Ulama-e-Islam (Sami),Maulana Muhammad Ahmad Ludhianvi,8236.0,0.049327113,Pakistan Tehreek-e-Insaf,Sheikh Waqar Ahmad Advocate,12809.0,0.076715758,2.594997366,0.115031146,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-9,Mardan 1,Khyber Paktunkhwa (NWFP),National,336177.0,151948.0,0.45198809,3558.0,0.023415905,148390.0,2701.0,0.018202035,44769.0,0.301698228,Awami National Party,Amir Haider Khan,42068.0,0.283496192,Pakistan Tehreek-e-Insaf,Nasir Khan,32090.0,0.216254465,Pakistan Muslim League (Nawaz),Nawabzada Khawaja Muhammad Khan Hoti,29463.0,0.198551115,4.329662697,0.762812589,Other Parties,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-90,Jhang 5,Punjab,National,238856.0,159911.0,0.669487055,7256.0,0.04537524,152655.0,10486.0,0.068690839,52106.0,0.341331761,Independents,Sahibzada Mohammad Nazir,41620.0,0.272640922,Pakistan Muslim League (Nawaz),Saima Akhtar Bharwana,37794.0,0.247577872,Jamiat Ulama-e-Islam (Sami),Maulana Muhammad Asif Moavia Sial,21135.0,0.138449445,3.782306716,0.908073042,45,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-91,Jhang 6,Punjab,National,279042.0,190053.0,0.681091019,6247.0,0.032869778,183806.0,4253.0,0.023138526,91301.0,0.496724808,Independents,Najaf Abbas Sial,87048.0,0.473586281,Pakistan Muslim League (Nawaz),Muhammad Mehboob Sultan,1500.0,0.008160778,Independents,Mohammad Ameer Sultan,3957.0,0.021528133,2.122168584,0.017231872,45,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-92,Toba Tek Singh 1,Punjab,National,354476.0,224204.0,0.63249416,8058.0,0.035940483,216146.0,29942.0,0.138526737,91903.0,0.425189455,Pakistan Muslim League (Nawaz),Chaudhry Khalid Javed Warraich,61961.0,0.286662719,Independents,Usama Hamza,36871.0,0.170583772,Pakistan National Muslim League,Mrs Amjad Ali Warraich,25411.0,0.117564054,3.373545901,0.595067865,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,NA-93,Toba Tek Singh 2,Punjab,National,352845.0,227612.0,0.64507645,5795.0,0.025459993,221817.0,22044.0,0.099379218,117534.0,0.529869217,Pakistan Muslim League (Nawaz),Muhammad Junaid Anwaar Chudhary,95490.0,0.430489999,Pakistan Tehreek-e-Insaf,Chaudhry Muhammad Ashfaq,3395.0,0.015305409,Pakistan National Muslim League,Sajjad Ahmed Sohal,5398.0,0.024335376,2.143765878,0.035553461,141,Delimitation 2002-2013
