election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit
2008-02-18,General Election,Contested,NA-1,Peshawar 1,Khyber Paktunkhwa (NWFP),National,387083.0,88954.0,0.229806011,629.0,0.00707107,88325.0,6528.0,0.073908859,44210.0,0.500537787,Awami National Party,Haji Ghulam Ahmed Bilour,37682.0,0.426628927,Pakistan Peoples Party Parliamentarians,Ayub Shah,4103.0,0.046453439,Jamiat Ulema-e Islam (Fazl),Haji Abdul Jalil Jan,2330.0,0.026379847,2.299846343,0.108884879,18,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-10,Mardan 2,Khyber Paktunkhwa (NWFP),National,256037.0,96859.0,0.378300792,2928.0,0.030229509,93931.0,6141.0,0.065377777,29279.0,0.31170753,Jamiat Ulema-e Islam (Fazl),Maulana Mohammad Qasim,23138.0,0.246329753,Pakistan Peoples Party Parliamentarians,Nawabzada Abdul Qadir Khan,21115.0,0.224792667,Awami National Party,Mohammad Farooq Khan,20399.0,0.21717005,4.544564211,0.91256807,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-100,Gujranwalla 6,Punjab,National,329185.0,158190.0,0.48055045,8388.0,0.053024844,149802.0,4035.0,0.026935555,57320.0,0.382638416,Independents,Haji Mudassar Qayyum Nahra,53285.0,0.355702861,Pakistan Muslim League (Qaid-e-Azam),Chaudhry Bilal Ijaz,32511.0,0.217026475,Pakistan Peoples Party Parliamentarians,Tariq Yaqoob Fateh Muhammad,6686.0,0.044632248,3.107352446,0.610134184,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-101,Gujranwalla 7,Punjab,National,377640.0,165902.0,0.439312573,4892.0,0.029487288,161010.0,22979.0,0.142717844,71792.0,0.445885349,Pakistan Muslim League (Nawaz),Justice Iftikhar Ahmad Cheema,48813.0,0.303167505,Pakistan Muslim League (Qaid-e-Azam),Hamid Nasir Chatha,37554.0,0.233240171,Pakistan Peoples Party Parliamentarians,Asma Shahnawaz Cheema,2851.0,0.017706975,2.895627816,0.769344232,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-102,Hafizabad 1,Punjab,National,204649.0,125244.0,0.611994195,4556.0,0.036376992,120688.0,13505.0,0.111900106,56313.0,0.466599828,Pakistan Muslim League (Nawaz),Saira Afzal Tarar,42808.0,0.354699722,Pakistan Muslim League (Qaid-e-Azam),Ch. Shoukat Ali Bhatti,21567.0,0.178700451,Pakistan Peoples Party Parliamentarians,Malik Shoukat Hayyat Awan,0.0,0.0,2.663391452,0.503807699,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-103,Hafizabad 2,Punjab,National,198007.0,125483.0,0.633730121,4100.0,0.032673749,121383.0,2380.0,0.019607359,56791.0,0.467866176,Pakistan Muslim League (Qaid-e-Azam),Ch. Liaqat Abbas Bhatti,54411.0,0.448258817,Pakistan Muslim League (Nawaz),Mian Shahid Hussain Khan,10181.0,0.083875007,Pakistan Peoples Party Parliamentarians,Mushtaq Ahmad Mohal,0.0,0.0,2.342635002,0.1871129,142,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-104,Gujrat 1,Punjab,National,311343.0,173934.0,0.558657172,3586.0,0.020617016,170348.0,33005.0,0.19375044,96379.0,0.565777115,Pakistan Muslim League (Qaid-e-Azam),Chaudhary Wajahat Hussain,63374.0,0.372026675,Pakistan Peoples Party Parliamentarians,Nawabzada Ghazanfar Ali Gul,8927.0,0.05240449,Pakistan Muslim League (Nawaz),Syed Faisal Abbas,1668.0,0.00979172,2.167778392,0.140862183,142,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-105,Gujrat 2,Punjab,National,332332.0,149817.0,0.450805219,3638.0,0.024282959,146179.0,13997.0,0.095752468,79735.0,0.545461386,Pakistan Peoples Party Parliamentarians,Ch. Ahmed Mukhtar,65738.0,0.449708919,Pakistan Muslim League (Qaid-e-Azam),Ch. Shujaat Hussain,444.0,0.003037372,Independents,Ch. Muhammad Gul Nawaz,262.0,0.001792323,2.000885698,0.006754084,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-106,Gujrat 3,Punjab,National,322310.0,178885.0,0.555009153,6456.0,0.036090226,172429.0,18539.0,0.107516717,89555.0,0.519373191,Pakistan Peoples Party Parliamentarians,Qamar Zaman Kaira,71016.0,0.411856474,Pakistan Muslim League (Qaid-e-Azam),Syed Noor-Ul-Hassan Shah,10506.0,0.060929426,Pakistan Muslim League (Nawaz),Col(R) Mian Muhammad Akram,1352.0,0.007840908,2.256782329,0.147938493,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-107,Gujrat 4,Punjab,National,321304.0,169727.0,0.52824428,6175.0,0.036381955,163552.0,6104.0,0.037321464,75205.0,0.459823176,Pakistan Muslim League (Nawaz),Muhammad Jamil Malik,69101.0,0.422501712,Pakistan Muslim League (Qaid-e-Azam),Rehman Naseer Ch.,14948.0,0.091396009,Pakistan Peoples Party Parliamentarians,Raja Masood Ahmad,4298.0,0.026279104,2.507952879,0.216321037,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-108,M.b. Din 1,Punjab,National,338597.0,187713.0,0.554384711,5054.0,0.026924081,182659.0,6182.0,0.033844486,73951.0,0.404858233,Pakistan Peoples Party Parliamentarians,Muhammad Tariq Tarar,67769.0,0.371013747,Independents,Ijaz Ahmed Chaudhary,39789.0,0.217832135,Pakistan Muslim League (Qaid-e-Azam),Zafarullah Tarar,1150.0,0.006295885,2.864996119,0.587126857,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-109,M.b. Din 2,Punjab,National,309950.0,169738.0,0.547630263,4725.0,0.027837019,165013.0,6674.0,0.040445298,74163.0,0.449437317,Pakistan Peoples Party Parliamentarians,Nazar Muhammad Gondal,67489.0,0.408992019,Pakistan Muslim League (Qaid-e-Azam),Nasir Iqbal Busal,21239.0,0.128711071,Pakistan Muslim League (Nawaz),Imtiaz Ahmad Gondal,2122.0,0.012859593,2.591198336,0.314703137,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-11,Mardan 3,Khyber Paktunkhwa (NWFP),National,265000.0,83392.0,0.314686792,3283.0,0.039368285,80109.0,22514.0,0.28104208,49060.0,0.612415584,Pakistan Peoples Party Parliamentarians,Abdul Akbar Khan,26546.0,0.331373504,Awami National Party,Hajji Naseem-Ur-Rehman,2842.0,0.035476663,Pakistan Muslim League (Nawaz),Abdul Subhan,1661.0,0.02073425,2.055992693,0.107059444,157,Delimitation 2002-2013
2008-06-26,By-Election,Contested,NA-11,Mardan 3,Khyber Paktunkhwa (NWFP),National,256479.0,40436.0,0.157658132,495.0,0.012241567,39941.0,2741.0,0.068626224,20896.0,0.523171678,Pakistan Peoples Party Parliamentarians,Khanzada Khan,18155.0,0.454545455,Jamiat Ulema-e Islam (Fazl),Maulana Taj-Ul-Amin Jabal,193.0,0.004832127,Independents,Muhammad Waqar,697.0,0.01745074,2.081606895,0.01063068,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-110,Sialkot 1,Punjab,National,275969.0,118120.0,0.428019089,3295.0,0.027895361,114825.0,40850.0,0.355758763,73007.0,0.635811017,Pakistan Muslim League (Nawaz),Khawaja Muhammad Asif,32157.0,0.280052253,Pakistan Peoples Party Parliamentarians,Zahid Pervaiz Aka Zahid Bashir,9498.0,0.082717178,Pakistan Muslim League (Qaid-e-Azam),Mian Muhammad Riaz.,163.0,0.001419551,2.042779645,0.295363373,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-111,Sialkot 2,Punjab,National,307465.0,171319.0,0.55719838,7536.0,0.043988116,163783.0,32553.0,0.198756892,78925.0,0.48188762,Pakistan Peoples Party Parliamentarians,Dr. Fardos Ashiq Awan,46372.0,0.283130728,Pakistan Muslim League (Qaid-e-Azam),Ch. Amir Hussain,38193.0,0.2331927,Pakistan Muslim League (Nawaz),Adrees Bajwa.,293.0,0.001788952,2.726573313,0.823622013,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-112,Sialkot 3,Punjab,National,302932.0,169674.0,0.560105898,4979.0,0.029344508,164695.0,49469.0,0.300367346,92182.0,0.55971341,Pakistan Muslim League (Nawaz),Rana Abdul Sattar Bin Rana Shamim Ahmed Khan,42713.0,0.259346064,Pakistan Muslim League (Qaid-e-Azam),Ch. Shujat Hussain,29477.0,0.178979325,Pakistan Peoples Party Parliamentarians,Lt.col.(R) Sultan Sikandar Ghumman.,323.0,0.001961201,2.423804261,0.690117763,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-113,Sialkot 4,Punjab,National,292273.0,161410.0,0.55225765,5996.0,0.037147636,155414.0,38633.0,0.248581209,77819.0,0.500720656,Pakistan Muslim League (Nawaz),Sahabzada Syden Murtaza Amin,39186.0,0.252139447,Pakistan Muslim League (Qaid-e-Azam),Ali Asjad Malhi,31996.0,0.205875919,Pakistan Peoples Party Parliamentarians,Dr.zaheer-Ul-Hassan Rizvi,6413.0,0.041263979,2.796236122,0.816516103,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-114,Sialkot 5,Punjab,National,305217.0,181121.0,0.593417143,6008.0,0.033171195,175113.0,6019.0,0.034372091,62362.0,0.356124331,Pakistan Muslim League (Nawaz),Zahid Hamid,56343.0,0.32175224,Pakistan Muslim League (Qaid-e-Azam),Ch. Abdul Sattar,55797.0,0.318634253,Pakistan Peoples Party Parliamentarians,Ghulam Abbas,611.0,0.003489176,3.013104325,0.990309355,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-115,Narowal 1,Punjab,National,202087.0,114850.0,0.568319585,3594.0,0.031292991,111256.0,19483.0,0.175118645,59688.0,0.536492414,Pakistan Muslim League (Nawaz),Sumaira Naz,40205.0,0.361373769,Pakistan Muslim League (Qaid-e-Azam),Muhammad Naseer Khan,10960.0,0.098511541,Pakistan Peoples Party Parliamentarians,Tariq Ashrif Kahloon,403.0,0.003622277,2.335769984,0.27260291,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-116,Narowal 2,Punjab,National,224956.0,120887.0,0.537380643,6537.0,0.054075293,114350.0,7959.0,0.069602099,45097.0,0.394376913,Independents,Ch. Muhammad Tariq Anees,37138.0,0.324774814,Pakistan Muslim League (Qaid-e-Azam),Daniyal Aziz,22369.0,0.195618714,Pakistan Muslim League (Nawaz),Dr.hafiz Shabbir Ahmed,9746.0,0.085229558,3.265193271,0.602321073,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-117,Narowal 3,Punjab,National,213474.0,118056.0,0.553022851,4247.0,0.035974453,113809.0,30402.0,0.267131773,66633.0,0.585480937,Pakistan Muslim League (Nawaz),Ahsan Iqbal,36231.0,0.318349164,Pakistan Muslim League (Qaid-e-Azam),Rifat Javed Kahloon,10604.0,0.093173651,Pakistan Peoples Party Parliamentarians,Ibne Saeed Ch.,341.0,0.002996248,2.2083821,0.292677541,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-118,Lahore 1,Punjab,National,250850.0,94713.0,0.377568268,1758.0,0.018561338,92955.0,31188.0,0.335517186,55900.0,0.601366252,Pakistan Muslim League (Nawaz),Muhammad Riaz,24712.0,0.265849067,Pakistan Peoples Party Parliamentarians,Syed Asif Hashmi,11075.0,0.119143672,Pakistan Muslim League (Qaid-e-Azam),Mian Muhammad Azhar,1268.0,0.013641009,2.239467285,0.448162836,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-12,Swabi 1,Khyber Paktunkhwa (NWFP),National,283709.0,111887.0,0.394372403,3041.0,0.027179208,108846.0,298.0,0.002737813,49872.0,0.458188633,Independents,Usman Khan Tarkai,49574.0,0.45545082,Awami National Party,Asfandiyar Wali Khan,7163.0,0.065808574,Pakistan Peoples Party Parliamentarians,Umar Farooq Khan Shawa,2237.0,0.020551973,2.370038064,0.144491064,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-120,Lahore 3,Punjab,National,268552.0,97435.0,0.36281614,1160.0,0.011905373,96275.0,41566.0,0.431742405,65946.0,0.684975331,Pakistan Muslim League (Nawaz),Bilal Yaseen,24380.0,0.253232927,Pakistan Peoples Party Parliamentarians,Jahangir Badar,4270.0,0.044352116,Pakistan Muslim League (Qaid-e-Azam),Kh. Tahir Zia,1679.0,0.017439626,1.867706555,0.17514356,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-121,Lahore 4,Punjab,National,303962.0,110314.0,0.362920365,1861.0,0.016870026,108453.0,44293.0,0.408407329,72227.0,0.665975123,Pakistan Muslim League (Nawaz),Mian Margood Ahmad,27934.0,0.257567794,Pakistan Peoples Party Parliamentarians,Aurangzeb Shaafa Burki,7559.0,0.069698395,Pakistan Muslim League (Qaid-e-Azam),Mian Muhammad Asif,733.0,0.006758688,1.942746719,0.270602134,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-122,Lahore 5,Punjab,National,331381.0,118012.0,0.356121805,1653.0,0.01400705,116359.0,54543.0,0.468747583,79506.0,0.683281912,Pakistan Muslim League (Nawaz),Sardar Ayaz Sadiq,24963.0,0.214534329,Pakistan Peoples Party Parliamentarians,Mian Omer Misbah-Ul-Rehman,10657.0,0.091587243,Pakistan Muslim League (Qaid-e-Azam),Mian Muhammad Jehangir,1233.0,0.010596516,1.918147036,0.42691183,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994.0,97697.0,0.338058922,1330.0,0.013613519,96367.0,48900.0,0.507435118,67707.0,0.702595287,Pakistan Muslim League (Nawaz),Makhdoom Muhammad Javed Hashmi,18807.0,0.195160169,Independents,Mian Aziz-Ur-Rehman Chan,7843.0,0.081386782,Independents,Mian Ikhlaq Ahmed Gudoo,2010.0,0.020857763,1.856984604,0.417025576,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-124,Lahore 7,Punjab,National,275697.0,108488.0,0.393504463,2030.0,0.018711747,106458.0,47930.0,0.450224502,71342.0,0.670142216,Pakistan Muslim League (Nawaz),Sheikh Rohale Asghar,23412.0,0.219917714,Pakistan Peoples Party Parliamentarians,Ayaz Imran,10881.0,0.102209322,Pakistan Muslim League (Qaid-e-Azam),Hamayun Akhtar Khan,823.0,0.007730748,1.968748993,0.464761661,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540.0,111707.0,0.358563908,1461.0,0.013078858,110246.0,46160.0,0.418699998,70752.0,0.641764781,Pakistan Muslim League (Nawaz),Khawaja Saad Rafique,24592.0,0.223064782,Pakistan Peoples Party Parliamentarians,Muhammad Naveed Ch.,13702.0,0.124285688,Pakistan Muslim League (Qaid-e-Azam),Humayun Akhtar Khan,1200.0,0.010884749,2.096028864,0.557173064,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304.0,120840.0,0.335383454,1156.0,0.009566369,119684.0,44662.0,0.373166004,69718.0,0.582517296,Pakistan Muslim League (Nawaz),Umer Sohail Zia Butt,25056.0,0.209351292,Pakistan Peoples Party Parliamentarians,Syed Hasnat Ahmed,23657.0,0.197662177,Pakistan Muslim League (Qaid-e-Azam),Muhammad Idrees,1253.0,0.010469236,2.368254876,0.94416507,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080.0,94390.0,0.338218432,1338.0,0.01417523,93052.0,31904.0,0.342862056,53602.0,0.576043503,Pakistan Muslim League (Nawaz),Chaudry Nasir Ahmed Bhutta,21698.0,0.233181447,Pakistan Peoples Party Parliamentarians,Dr. Muhammad Riaz,13707.0,0.147304733,Pakistan Muslim League (Qaid-e-Azam),Abdul Aleem Khan,4045.0,0.043470318,2.447137107,0.631717209,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-128,Lahore 11,Punjab,National,275267.0,125374.0,0.455463241,2757.0,0.021990205,122617.0,28119.0,0.229323829,65727.0,0.536034971,Pakistan Muslim League (Nawaz),Malik Muhammad Afzal Khokhar,37608.0,0.306711141,Pakistan Peoples Party Parliamentarians,Malik Karamat Ali Khokhar,18252.0,0.148853748,Pakistan Muslim League (Qaid-e-Azam),Sardar Aqil Omer,1030.0,0.00840014,2.477820553,0.485322272,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-129,Lahore 12,Punjab,National,200935.0,95598.0,0.475765795,2437.0,0.025492165,93161.0,7546.0,0.08099956,36604.0,0.392911197,Pakistan Peoples Party Parliamentarians,Tariq Shabbir,29058.0,0.311911637,Pakistan Muslim League (Qaid-e-Azam),Maj. Habib Ullah Warraich,25918.0,0.278206546,Pakistan Muslim League (Nawaz),Sardar Adil Umar,1581.0,0.016970621,3.037716891,0.891940257,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,287549.0,105405.0,0.366563612,2685.0,0.025473175,102720.0,7185.0,0.06994743,26603.0,0.258985592,Awami National Party,Perviz Khan,19418.0,0.189038162,Pakistan Peoples Party Parliamentarians,Muhammad Naeem,14649.0,0.142610981,Pakistan Muslim League (Nawaz),Liaqat Ahmed Khan,42050.0,0.409365265,6.119917147,0.754403131,18,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-130,Lahore 13,Punjab,National,226575.0,98851.0,0.436283791,0.0,0.0,98851.0,3651.0,0.036934376,44692.0,0.452114799,Pakistan Peoples Party Parliamentarians,Samina Khalid Ghurki,41041.0,0.415180423,Pakistan Muslim League (Nawaz),Sadia Shabir,12613.0,0.127596079,Pakistan Muslim League (Qaid-e-Azam),Ch. Muhammad Ashiq Dyial,505.0,0.005108699,2.544046356,0.30732682,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-131,Sheikhupura 1,Punjab,National,217332.0,120299.0,0.553526402,4214.0,0.035029385,116085.0,9740.0,0.083904036,50638.0,0.436214843,Pakistan Muslim League (Nawaz),Rana Tanveer Hussain,40898.0,0.352310807,Pakistan Muslim League (Qaid-e-Azam),Brdg. Zulfiqar Ahmed Dhillon,23506.0,0.202489555,Pakistan Peoples Party Parliamentarians,Ch. Mushtaq Ahmad,1043.0,0.008984796,2.813476986,0.574746931,141,Delimitation 2002-2013
2008-06-26,By-Election,Contested,NA-131,Sheikhupura 1,Punjab,National,221111.0,124286.0,0.56209777,1100.0,0.008850554,123186.0,116593.0,0.946479308,119180.0,0.967480071,Pakistan Muslim League (Nawaz),Rana Afzaal Hussain,2587.0,0.021000763,Pakistan Muslim League (Qaid-e-Azam),Brdg. (R) Zulfiqar Ahmed Dhillon,474.0,0.00384784,Independents,Umar Aftab Dhillon,945.0,0.007671326,1.06781951,0.183223811,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477.0,113219.0,0.493378421,5112.0,0.045151432,108107.0,14109.0,0.130509588,48193.0,0.445789819,Pakistan Muslim League (Nawaz),Rana Tanveer Hussain,34084.0,0.315280232,Pakistan Peoples Party Parliamentarians,Syed Gayoor Abbas Bukhari,24260.0,0.2244073,Pakistan Muslim League (Qaid-e-Azam),Shahid Manzoor Gill.,1570.0,0.014522649,2.869053271,0.711770919,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833.0,101893.0,0.457261716,3959.0,0.038854485,97934.0,16781.0,0.171350093,44786.0,0.457307983,Pakistan Muslim League (Nawaz),Mian Javed Latif,28005.0,0.28595789,Pakistan Muslim League (Qaid-e-Azam),Ch. Muhammad Saeed Virk,16228.0,0.165703433,Pakistan Peoples Party Parliamentarians,Malik Mushtaq Ahmad,8915.0,0.091030694,3.100193994,0.579467952,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-134,Sheikhupura 4,Punjab,National,208782.0,107785.0,0.516256191,2804.0,0.026014752,104981.0,14997.0,0.142854421,47925.0,0.456511178,Pakistan Muslim League (Nawaz),Sardar Muhammad Irfan Dogar,32928.0,0.313656757,Pakistan Muslim League (Qaid-e-Azam),Khurram Munawar Manj,21752.0,0.207199398,Pakistan Peoples Party Parliamentarians,Noor Ul Ain Rai Saeed,2376.0,0.022632667,2.857236912,0.660592809,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-135,Sheikhupura 5,Punjab,National,227137.0,124469.0,0.54799086,6006.0,0.048252979,118463.0,4151.0,0.035040477,46739.0,0.394545132,Pakistan Muslim League (Nawaz),Choudhary Muhammad Barjees Tahir,42588.0,0.359504655,Pakistan Peoples Party Parliamentarians,Rai Ijaz Ahmad Khan,24748.0,0.208909111,Pakistan Muslim League (Qaid-e-Azam),Mian Shamim Haidar,4388.0,0.037041101,3.037524846,0.581102658,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-136,Sheikhupura 6,Punjab,National,219843.0,120808.0,0.54951943,4634.0,0.038358387,116174.0,10310.0,0.088746191,49681.0,0.427643018,Pakistan Muslim League (Nawaz),Ch. Bilal Ahmed Virk,39371.0,0.338896827,Pakistan Muslim League (Qaid-e-Azam),Peer Tariq Ahmed Shah,24911.0,0.214428357,Pakistan Peoples Party Parliamentarians,Ch.tawakkal-Ullah Virk,2211.0,0.019031797,2.9074795,0.632724594,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-137,Sheikhupura 7,Punjab,National,234225.0,130417.0,0.55680222,5452.0,0.041804366,124965.0,9987.0,0.079918377,54732.0,0.437978634,Independents,Saeed Ahmed Zafar,44745.0,0.358060257,Pakistan Muslim League (Qaid-e-Azam),Rai Mansab Ali Khan,24829.0,0.198687633,Pakistan Peoples Party Parliamentarians,Muhammad Nisar Ahmad Khan,659.0,0.005273477,2.781502441,0.554899989,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-138,Kasur 1,Punjab,National,232483.0,136259.0,0.58610307,4016.0,0.029473282,132243.0,18846.0,0.142510379,58832.0,0.44487799,Pakistan Muslim League (Nawaz),Rao Mazhar Hayyat Khan,39986.0,0.302367611,Pakistan Muslim League (Qaid-e-Azam),Sardar Tofail Ahmed Khan,30630.0,0.231619065,Pakistan Peoples Party Parliamentarians,Tariq Hakam Ali,2795.0,0.021135334,2.914637121,0.766018106,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-139,Kasur 2,Punjab,National,239473.0,121372.0,0.50682958,3663.0,0.030179943,117709.0,7434.0,0.063155748,51436.0,0.436975932,Pakistan Muslim League (Nawaz),Waseem Akhtar Sheikh,44002.0,0.373820184,Pakistan Peoples Party Parliamentarians,Ch. Manzoor Ahmed,21012.0,0.178508016,Pakistan Muslim League (Qaid-e-Azam),Niloufer Qasim Mahdi,1259.0,0.010695869,2.757875825,0.477523749,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-14,Kohat,Khyber Paktunkhwa (NWFP),National,357556.0,101647.0,0.284282742,3029.0,0.029799207,98618.0,7651.0,0.077582186,30681.0,0.311109534,Awami National Party,Pir Dilawar Shah,23030.0,0.233527348,Independents,Malak Mohammad Asad Khan,17466.0,0.177107627,Independents,Syed Iftikhar Hussain Gilani,27441.0,0.278255491,4.845559264,0.758402084,18,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-140,Kasur 3,Punjab,National,230446.0,130522.0,0.566388655,4114.0,0.031519591,126408.0,9471.0,0.074924055,41626.0,0.329298779,Pakistan Peoples Party Parliamentarians,Sardar Asif Ahmad Ali,32155.0,0.254374723,Pakistan Muslim League (Qaid-e-Azam),Mian Khursheed Mehmood Kasuri,29605.0,0.234201949,Pakistan Muslim League (Nawaz),Dr. Azeem-Ud-Din Zahid Kakhvi,23022.0,0.182124549,3.923737301,0.920696626,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-141,Kasur 4,Punjab,National,251254.0,131794.0,0.524544883,4918.0,0.037315811,126876.0,14339.0,0.113015858,58807.0,0.463499795,Pakistan Muslim League (Nawaz),Rana Muhammad Ishaq Khan,44468.0,0.350483937,Pakistan Muslim League (Qaid-e-Azam),Sardar Muhammad Asif Nakai,20084.0,0.158296289,Pakistan Peoples Party Parliamentarians,Rana Abdul Shakoor Khan,3517.0,0.027719979,2.755475353,0.451650625,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-142,Kasur 5,Punjab,National,225459.0,123852.0,0.549332695,4159.0,0.033580402,119693.0,1654.0,0.013818686,47192.0,0.394275354,Pakistan Muslim League (Qaid-e-Azam),Sardar Talib Hassan Nakai,45538.0,0.380456668,Pakistan Muslim League (Nawaz),Rana Muhammad Hayat Khan,24714.0,0.20647824,Pakistan Peoples Party Parliamentarians,Nasira Arshad,2249.0,0.018789737,2.915424519,0.542711582,142,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-143,Okara 1,Punjab,National,280597.0,128762.0,0.458885875,4627.0,0.035934515,124135.0,20162.0,0.162419946,63960.0,0.515245499,Pakistan Peoples Party Parliamentarians,Capt. Rai Ghulam Mujtaba Kharral,43798.0,0.352825553,Pakistan Muslim League (Qaid-e-Azam),Muhammad Aslam Khan Kharral,15265.0,0.122970959,Pakistan Muslim League (Nawaz),Rai Muhammad Saleem Raza Kharral,1112.0,0.008957989,2.468124801,0.348531896,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-144,Okara 2,Punjab,National,301559.0,122124.0,0.404975477,4080.0,0.033408667,118044.0,44268.0,0.375012707,77795.0,0.65903392,Independents,Sajjad Ul Hassan,33527.0,0.284021212,Pakistan Muslim League (Qaid-e-Azam),Rao Sikander Iqbal,4333.0,0.036706652,Pakistan Muslim League (Nawaz),Mian Yawar Zaman,2389.0,0.020238216,1.936397093,0.129239121,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-145,Okara 3,Punjab,National,287122.0,133777.0,0.465923893,4223.0,0.031567459,129554.0,21846.0,0.168624666,64607.0,0.498687806,Pakistan Peoples Party Parliamentarians,Syed Sumsan Ali Shah Bukhari,42761.0,0.33006314,Pakistan Muslim League (Qaid-e-Azam),Syed Gulzar Sabtain Shah,21253.0,0.164047424,Pakistan Muslim League (Nawaz),Syed Javed Hassan,933.0,0.00720163,2.60030823,0.497018311,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-146,Okara 4,Punjab,National,311975.0,139601.0,0.447474958,5686.0,0.040730367,133915.0,935.0,0.006982041,46941.0,0.35052832,Independents,Mian Manzoor Ahmad Khan Wattoo,46006.0,0.343546279,Pakistan Muslim League (Qaid-e-Azam),Rao Muhammad Ajmal Khan,29709.0,0.221849681,Pakistan Peoples Party Parliamentarians,Syed Abbas Raza Rizvi,11259.0,0.08407572,3.398175329,0.645763596,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-147,Okara 5,Punjab,National,320579.0,145867.0,0.455011089,6054.0,0.041503561,139813.0,53230.0,0.380722823,84778.0,0.606367076,Independents,Muhammad Zafar Yasin Wattoo,31548.0,0.225644253,Independents,Syed Raza Ali Gillani,20044.0,0.14336292,Pakistan Peoples Party Parliamentarians,Sardar Khyzar Hayat Khan Ladhu Ka,3443.0,0.02462575,2.275602672,0.635349309,45,Delimitation 2002-2013
2008-06-26,By-Election,Contested,NA-147,Okara 5,Punjab,National,322087.0,95961.0,0.29793503,0.0,0.0,95961.0,63230.0,0.658913517,79195.0,0.825283188,Pakistan Peoples Party Parliamentarians,Khurram Jahangir Wattoo,15965.0,0.166369671,Independents,Muhmmad Zafar Yasin Wattoo,150.0,0.001563135,Independents,Jahangir Ahmad Mahar,651.0,0.006784006,1.410875804,0.009395553,157,Delimitation 2002-2013
