election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,validated_votes,votes_disq,candidateID,candidate_name,candidate_party,candidate_votes,candidate_share,candidate_rank,outcome
2002-10-10,General Election,Contested,NA-1,Peshawar 1,Khyber Paktunkhwa (NWFP),National,233907.0,65642.0,1552.0,cxEaOeoEpx,Shabir Ahmad,Muttahidda Majlis-e-Amal Pakistan,37179.0,0.566390421,1.0,Win
2002-10-10,General Election,Contested,NA-1,Peshawar 1,Khyber Paktunkhwa (NWFP),National,233907.0,65642.0,1552.0,JXBry680U4,Usman Bashir Bilour,Awami National Party,23002.0,0.350415892,2.0,Loss
2002-10-10,General Election,Contested,NA-1,Peshawar 1,Khyber Paktunkhwa (NWFP),National,233907.0,65642.0,1552.0,20bRcNfCcx,Sajid Abdullah,Pakistan Tehreek-e-Insaf,2029.0,0.030910088,3.0,Loss
2002-10-10,General Election,Contested,NA-1,Peshawar 1,Khyber Paktunkhwa (NWFP),National,233907.0,65642.0,1552.0,3d2MkDSVO4,"M. Khurshid Khan, Adv.",Independents,1537.0,0.023414887,4.0,Loss
2002-10-10,General Election,Contested,NA-1,Peshawar 1,Khyber Paktunkhwa (NWFP),National,233907.0,65642.0,1552.0,GZMMicWhS6,Muhammad Muazzam Butt,Pakistan Muslim League (Qaid-e-Azam),1417.0,0.021586789,5.0,Loss
2002-10-10,General Election,Contested,NA-1,Peshawar 1,Khyber Paktunkhwa (NWFP),National,233907.0,65642.0,1552.0,ShiqTEGnLo,"Rabia Mufti, Adv.",Pakistan Workers Party,478.0,0.007281923,6.0,Loss
2002-10-10,General Election,Contested,NA-10,Mardan 2,Khyber Paktunkhwa (NWFP),National,223817.0,87691.0,1713.0,G7gCoyVR6Z,Molana M. Qasim,Muttahidda Majlis-e-Amal Pakistan,69726.0,0.79513291,1.0,Win
2002-10-10,General Election,Contested,NA-10,Mardan 2,Khyber Paktunkhwa (NWFP),National,223817.0,87691.0,1713.0,B5M4ZMScUx,Rahim Dad Khan,Pakistan Peoples Party Parliamentarians,14541.0,0.165820894,2.0,Loss
2002-10-10,General Election,Contested,NA-10,Mardan 2,Khyber Paktunkhwa (NWFP),National,223817.0,87691.0,1713.0,NGSWHX4hV1,Sher M. Khan,Pakistan Muslim League (Qaid-e-Azam),2858.0,0.032591714,3.0,Loss
2002-10-10,General Election,Contested,NA-10,Mardan 2,Khyber Paktunkhwa (NWFP),National,223817.0,87691.0,1713.0,1gXmyxW86K,Jehanzeb Salik,Independents,566.0,0.006454482,4.0,Loss
2002-10-10,General Election,Contested,NA-11,Mardan 3,Khyber Paktunkhwa (NWFP),National,223487.0,72303.0,1757.0,3MmtokVS71,Molana Atta-Ur-Rehman,Muttahidda Majlis-e-Amal Pakistan,51918.0,0.718061491,1.0,Win
2002-10-10,General Election,Contested,NA-11,Mardan 3,Khyber Paktunkhwa (NWFP),National,223487.0,72303.0,1757.0,pbfs4npwQd,Habibullah Khan,Awami National Party,14462.0,0.200019363,2.0,Loss
2002-10-10,General Election,Contested,NA-11,Mardan 3,Khyber Paktunkhwa (NWFP),National,223487.0,72303.0,1757.0,hawVDCN0oU,Dr. M. Afzal Khan,Pakistan Tehreek-e-Insaf,5923.0,0.081919146,3.0,Loss
2002-10-10,General Election,Contested,NA-12,Swabi 1,Khyber Paktunkhwa (NWFP),National,236270.0,86830.0,2009.0,rNik3VnkV6,M. Usman,Muttahidda Majlis-e-Amal Pakistan,53825.0,0.619889439,1.0,Win
2002-10-10,General Election,Contested,NA-12,Swabi 1,Khyber Paktunkhwa (NWFP),National,236270.0,86830.0,2009.0,BrfBcWwy5s,Shehryar Khan,Awami National Party,32038.0,0.368973857,2.0,Loss
2002-10-10,General Election,Contested,NA-12,Swabi 1,Khyber Paktunkhwa (NWFP),National,236270.0,86830.0,2009.0,OLLebW2AtO,Khalid Jehangir,Pakistan Muslim League (Zia-ul-Haq Shaheed),967.0,0.011136704,3.0,Loss
2002-10-10,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,237950.0,88935.0,2515.0,AqckB5c9AT,Molana Khalil Ahmed,Muttahidda Majlis-e-Amal Pakistan,50096.0,0.563287794,1.0,Win
2002-10-10,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,237950.0,88935.0,2515.0,JuhDM9xfdD,M. Sadiq Khan,Awami National Party,19471.0,0.218935177,2.0,Loss
2002-10-10,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,237950.0,88935.0,2515.0,GGAZOOZqdt,Iftikhar Khan,Pakistan Muslim League (Nawaz),16749.0,0.188328555,3.0,Loss
2002-10-10,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,237950.0,88935.0,2515.0,bA8DC0MbOg,Prof. Munawar Khan,National Alliance,1853.0,0.020835442,4.0,Loss
2002-10-10,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,237950.0,88935.0,2515.0,TUGeNazIbw,Asad Qaisar,Pakistan Tehreek-e-Insaf,766.0,0.008613032,5.0,Loss
2002-10-10,General Election,Contested,NA-14,Kohat,Khyber Paktunkhwa (NWFP),National,317082.0,95825.0,3748.0,7WHmPbt1xB,Mufti Ibrar Sultan,Muttahidda Majlis-e-Amal Pakistan,46130.0,0.481398382,1.0,Win
2002-10-10,General Election,Contested,NA-14,Kohat,Khyber Paktunkhwa (NWFP),National,317082.0,95825.0,3748.0,VYvk8F4Jy7,Syed Iftikhar Hussain Gilani,Pakistan Muslim League (Qaid-e-Azam),14277.0,0.148990347,2.0,Loss
2002-10-10,General Election,Contested,NA-14,Kohat,Khyber Paktunkhwa (NWFP),National,317082.0,95825.0,3748.0,HaVW7yhqxN,Sheharyar Afridi,Independents,12083.0,0.126094443,3.0,Loss
2002-10-10,General Election,Contested,NA-14,Kohat,Khyber Paktunkhwa (NWFP),National,317082.0,95825.0,3748.0,Db0nah6m7K,Fazal Rahim Khattak,Awami National Party,11299.0,0.117912862,4.0,Loss
2002-10-10,General Election,Contested,NA-14,Kohat,Khyber Paktunkhwa (NWFP),National,317082.0,95825.0,3748.0,KuXfapcYTJ,"Saifullah Khan Khattak, Adv.",Pakistan Peoples Party Parliamentarians,7205.0,0.075189147,5.0,Loss
2002-10-10,General Election,Contested,NA-14,Kohat,Khyber Paktunkhwa (NWFP),National,317082.0,95825.0,3748.0,YW5dkVQCXS,Javed Ibrahim Paracha,Pakistan Muslim League (Nawaz),2712.0,0.028301591,6.0,Loss
2002-10-10,General Election,Contested,NA-14,Kohat,Khyber Paktunkhwa (NWFP),National,317082.0,95825.0,3748.0,vhL06UfvYR,Shahbaz Gul Shinwari,National Alliance,1520.0,0.015862249,7.0,Loss
2002-10-10,General Election,Contested,NA-14,Kohat,Khyber Paktunkhwa (NWFP),National,317082.0,95825.0,3748.0,GcvbuafAf8,Syed Mazher Ali Shah,Pakistan Workers Party,599.0,0.006250978,8.0,Loss
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,95644.0,1780.0,7MhGKafDMT,Shah Abdul Aziz,Muttahidda Majlis-e-Amal Pakistan,31325.0,0.327516624,1.0,Win
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,95644.0,1780.0,F2fRZJRfZQ,Masood Sharif Khattak,Pakistan Peoples Party Parliamentarians,17712.0,0.185186734,2.0,Loss
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,95644.0,1780.0,msHfxsZ7z1,Rehmat Salam,Pakistan Muslim League (Nawaz),13381.0,0.139904228,3.0,Loss
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,95644.0,1780.0,xhVHRRwh9X,Imran Ahmad Khan Niazi,Pakistan Tehreek-e-Insaf,9972.0,0.104261637,4.0,Loss
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,95644.0,1780.0,OXpdhxCXVn,Ajmal Khan,Independents,9443.0,0.09873071,5.0,Loss
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,95644.0,1780.0,vI8fcYHmWM,M. Amin Khattak,Awami National Party,9110.0,0.095249049,6.0,Loss
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,95644.0,1780.0,hLQz2sY0Md,Saidullah Shah,Qaumi Watan Party,3237.0,0.033844256,7.0,Loss
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,95644.0,1780.0,FkwZXULxwo,Mir Zakim Khan,Independents,1113.0,0.011636904,8.0,Loss
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,95644.0,1780.0,MM0riodhVN,Badshah Jan,Paktunkhwa Milli Awami Party,193.0,0.0020179,9.0,Loss
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,95644.0,1780.0,NLgOlukfFw,Farzana Masood,Independents,83.0,0.000867801,10.0,Loss
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,95644.0,1780.0,B03IEPnU24,M. Iqbal,Independents,75.0,0.000784158,11.0,Loss
2002-10-10,General Election,Contested,NA-16,Hangu,Khyber Paktunkhwa (NWFP),National,160984.0,44976.0,1249.0,uGKJbbKklw,Akhunzada M. Sadiq,Muttahidda Majlis-e-Amal Pakistan,25252.0,0.561454998,1.0,Win
2002-10-10,General Election,Contested,NA-16,Hangu,Khyber Paktunkhwa (NWFP),National,160984.0,44976.0,1249.0,4WcEodGWJm,Hassan Ahmed Khan,Awami National Party,5234.0,0.116373177,2.0,Loss
2002-10-10,General Election,Contested,NA-16,Hangu,Khyber Paktunkhwa (NWFP),National,160984.0,44976.0,1249.0,yY8S6RafKb,Shaharyar Khan Bangash,Pakistan Muslim League (Qaid-e-Azam),4189.0,0.093138563,3.0,Loss
2002-10-10,General Election,Contested,NA-16,Hangu,Khyber Paktunkhwa (NWFP),National,160984.0,44976.0,1249.0,ApMJdY9bLG,Col. (R) M. Idress Niazi,Qaumi Watan Party,4035.0,0.089714514,4.0,Loss
