election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,validated_votes,votes_disq,candidateID,candidate_name,candidate_party,candidate_votes,candidate_share,candidate_rank,outcome
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,QTaYetmT64,Molvi Noor Muhammad,Muttahidda Majlis-e-Amal Pakistan,22111.0,0.299566454,1.0,Win
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,wfO1Ap7jPC,Mehmood Khan Achakzai,Paktunkhwa Milli Awami Party,17240.0,0.233572687,2.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,6oJUZRPvfk,Syed M. Fazal Agaha,Pakistan Muslim League (Qaid-e-Azam),9871.0,0.133735266,3.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,rrPeLuycKr,Saadat Ali Hazara,Balochistan National Democratic Party,8973.0,0.121568893,4.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,M6PL8lr8PK,Mian Saifullah Paracha,Pakistan Peoples Party Parliamentarians,6675.0,0.0904349,5.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,dgl85n0rdF,"M. Ayaz Khan Swati, Adv.",Pakistan Muslim League (Nawaz),3134.0,0.042460371,6.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,ygzte1mOkA,Taj M. Jamil,National Alliance,1238.0,0.016772795,7.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,NJwnHpymkA,Khudai Noor,Jamhoori Wattan Party,955.0,0.012938626,8.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,qqsbOrbRlO,"Nazar Muhammad, Adv.",Pakistan Tehreek-e-Insaf,916.0,0.012410243,9.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,6PwDd4uYv1,M. Yousaf Shahwani,Muttahida Qaumi Movement,711.0,0.009632841,10.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,EKWHrUnRxg,Syed Abdul Habib Shah,Pakistan Awami Tehreek,506.0,0.00685544,11.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,Hd0Es4KzhL,Abdul Majeed Ghori,Qaumi Jamhoori Party,373.0,0.005053516,12.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,IUyrqqx2NJ,Malik Abdul Qahir Khan Kasi,Awami National Party,369.0,0.004999323,13.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,2sMDvDsVx1,Yayha Bakhtiar,Independents,277.0,0.003752879,14.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,s5uGkAZi99,Ghulam Ali Haideri,Istiqlal Party,151.0,0.002045793,15.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,leByOGTpvE,"Khalid Dogar, Adv.",Independents,140.0,0.001896762,16.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,Ha5MBCZHHj,Gul Rehman Kakar,Pakistan Workers Party,90.0,0.001219347,17.0,Loss
2002-10-10,General Election,Contested,NA-259,Quetta,Balochistan,National,310948.0,73810.0,1691.0,nMkjAWcLXR,Sardarzada M. Najeeb Sanjrani,Independents,80.0,0.001083864,18.0,Loss
2002-10-10,General Election,Contested,NA-260,Quetta-Cum-Chagai-Cum-Mastung,Balochistan,National,369216.0,100421.0,5073.0,iJ5X6BKHge,Hafiz Hussain Ahmed,Muttahidda Majlis-e-Amal Pakistan,39013.0,0.388494438,1.0,Win
2002-10-10,General Election,Contested,NA-260,Quetta-Cum-Chagai-Cum-Mastung,Balochistan,National,369216.0,100421.0,5073.0,tP6uACcWhU,Haji Baloch Khan Mengal,Pakistan Muslim League (Qaid-e-Azam),26690.0,0.265781062,2.0,Loss
2002-10-10,General Election,Contested,NA-260,Quetta-Cum-Chagai-Cum-Mastung,Balochistan,National,369216.0,100421.0,5073.0,6NyAYMkrkq,Sardar Fateh M. M. Hassani,Pakistan Peoples Party Parliamentarians,16114.0,0.160464445,3.0,Loss
2002-10-10,General Election,Contested,NA-260,Quetta-Cum-Chagai-Cum-Mastung,Balochistan,National,369216.0,100421.0,5073.0,kj4NMI6KCQ,"Habib Jalib Baloch, Adv.",Balochistan National Party,11368.0,0.113203414,4.0,Loss
2002-10-10,General Election,Contested,NA-260,Quetta-Cum-Chagai-Cum-Mastung,Balochistan,National,369216.0,100421.0,5073.0,gglWK0UMkr,Ghulam Farooq Baloch,Balochistan National Movement,2483.0,0.024725904,5.0,Loss
2002-10-10,General Election,Contested,NA-260,Quetta-Cum-Chagai-Cum-Mastung,Balochistan,National,369216.0,100421.0,5073.0,jA0Zn8pABV,Hussain Ali,Ittehad Milli Hazara,1552.0,0.015454935,6.0,Loss
2002-10-10,General Election,Contested,NA-260,Quetta-Cum-Chagai-Cum-Mastung,Balochistan,National,369216.0,100421.0,5073.0,r0ebnCh1fA,"Mir Nauroz Mengal, Adv.",Independents,1074.0,0.010694974,7.0,Loss
2002-10-10,General Election,Contested,NA-260,Quetta-Cum-Chagai-Cum-Mastung,Balochistan,National,369216.0,100421.0,5073.0,ooeDmnh8Vg,Abdul Wahid Shakir,Balochistan National Democratic Party,1003.0,0.009987951,8.0,Loss
2002-10-10,General Election,Contested,NA-260,Quetta-Cum-Chagai-Cum-Mastung,Balochistan,National,369216.0,100421.0,5073.0,15X0qafD8e,Agha Syed Faisal Shah,Pakistan Muslim League (Nawaz),545.0,0.005427152,9.0,Loss
2002-10-10,General Election,Contested,NA-260,Quetta-Cum-Chagai-Cum-Mastung,Balochistan,National,369216.0,100421.0,5073.0,xnTRkL7Cec,Liaquat Ali,Pakistan Awami Tehreek,350.0,0.003485327,10.0,Loss
2002-10-10,General Election,Contested,NA-260,Quetta-Cum-Chagai-Cum-Mastung,Balochistan,National,369216.0,100421.0,5073.0,iKPE2xyTq6,Sardarzada M. Najeeb Sanjrani,Independents,229.0,0.0022804,11.0,Loss
2002-10-10,General Election,Contested,NA-261,Pishin-Cum-Ziarat,Balochistan,National,270777.0,71016.0,4045.0,74GKrsbfTT,Haji Gul M. Dummar,Muttahidda Majlis-e-Amal Pakistan,37022.0,0.521319139,1.0,Win
2002-10-10,General Election,Contested,NA-261,Pishin-Cum-Ziarat,Balochistan,National,270777.0,71016.0,4045.0,qPX9YTdVJR,Dr. Kaleemullah Khan,Paktunkhwa Milli Awami Party,17599.0,0.247817393,2.0,Loss
2002-10-10,General Election,Contested,NA-261,Pishin-Cum-Ziarat,Balochistan,National,270777.0,71016.0,4045.0,u6rUgkgaqZ,Khalid Khan Kakar,Pakistan Muslim League (Qaid-e-Azam),12914.0,0.181846344,3.0,Loss
2002-10-10,General Election,Contested,NA-261,Pishin-Cum-Ziarat,Balochistan,National,270777.0,71016.0,4045.0,hhMHdOxQn0,Haji Nizamuddin Kakar,Awami National Party,1162.0,0.01636251,4.0,Loss
2002-10-10,General Election,Contested,NA-261,Pishin-Cum-Ziarat,Balochistan,National,270777.0,71016.0,4045.0,8lHk8iqUlO,"Abdul Waseh, Adv.",Independents,564.0,0.007941872,5.0,Loss
2002-10-10,General Election,Contested,NA-261,Pishin-Cum-Ziarat,Balochistan,National,270777.0,71016.0,4045.0,m2KRI58ClU,Dr. Zafarullah Kakar,Pakistan Workers Party,430.0,0.006054974,6.0,Loss
2002-10-10,General Election,Contested,NA-261,Pishin-Cum-Ziarat,Balochistan,National,270777.0,71016.0,4045.0,pCSLbM85gS,Abdul Wajid Watanpal,Independents,415.0,0.005843754,7.0,Loss
2002-10-10,General Election,Contested,NA-261,Pishin-Cum-Ziarat,Balochistan,National,270777.0,71016.0,4045.0,gTvr8m5iWd,"Azizullah, Adv.",National Alliance,300.0,0.0042244,8.0,Loss
